
  [ML-GATE] Loaded 36 meta-label model(s); applies live veto threshold

======================================================================
  DRAGON V5 BACKTEST
  Symbols: ['EURUSD', 'GBPUSD', 'USDJPY', 'USDCAD', 'USDCHF', 'AUDUSD', 'NZDUSD', 'EURJPY', 'GBPJPY', 'AUDJPY', 'NZDJPY', 'CADJPY', 'CHFJPY', 'EURGBP', 'EURAUD', 'EURCHF', 'EURCAD', 'EURNZD', 'GBPAUD', 'GBPCHF', 'XAUUSD', 'XAGUSD', 'XPDUSD.r', 'XPTUSD.r', 'NAS100.r', 'SP500.r', 'GER40.r', 'JPN225ft', 'UK100.r', 'US2000.r', 'SPI200.r', 'BTCUSD', 'ETHUSD', 'BCHUSD', 'UKOUSD', 'COPPER-Cr', 'GBPCAD', 'GBPNZD', 'AUDCAD', 'AUDCHF', 'AUDNZD', 'NZDCAD', 'NZDCHF', 'CADCHF', 'FRA40.r', 'DJ30.r', 'EU50.r', 'HK50.r', 'CHINA50.r', 'NETH25.r', 'SWI20.r', 'LTCUSD', 'SOLUSD', 'XRPUSD', 'ADAUSD', 'DOGUSD', 'USOUSD', 'CL-OIL', 'NG-Cr', 'GAS-Cr']
  Period: 90 days
  Entry: Raw H1 score → 0-100 quality → regime threshold
  Trail: V5 tight locks + profit ratchet
======================================================================

  Cost overlays: slippage + commission + swap

  NZDCHF       |    7 trades | WR   0.0% | PF  0.00 | PnL $  -84.73 | DD   8.5% | avgR -1.63 | peak 0.2R → give 1.6R | eq $920  [costs gross=$    -82 comm=$  2.95 swap=$  +0.00]
  CADCHF       |   10 trades | WR   0.0% | PF  0.00 | PnL $  -84.68 | DD   8.5% | avgR -1.30 | peak 0.3R → give 1.8R | eq $920  [costs gross=$    -80 comm=$  4.47 swap=$  -0.60]
  FRA40.r      |   15 trades | WR  26.7% | PF  0.17 | PnL $  -80.45 | DD   8.0% | avgR -0.63 | peak 0.8R → give 1.6R | eq $920  [costs gross=$    -80 comm=$  0.30 swap=$  -0.08]
  DJ30.r       |    9 trades | WR   0.0% | PF  0.00 | PnL $  -88.30 | DD   8.8% | avgR -1.07 | peak 0.1R → give 1.7R | eq $920  [costs gross=$    -88 comm=$  0.10 swap=$  +0.00]
  EU50.r       |  107 trades | WR  57.0% | PF  1.16 | PnL $   65.92 | DD   8.1% | avgR +0.09 | peak 1.3R → give 1.3R | eq $1068  [costs gross=$    +68 comm=$  1.89 swap=$  -0.32]
  HK50.r       |  122 trades | WR  63.1% | PF  1.70 | PnL $  277.00 | DD   6.1% | avgR +0.38 | peak 1.6R → give 1.2R | eq $1277  [costs gross=$   +320 comm=$ 33.91 swap=$  -8.82]
  CHINA50.r    |   29 trades | WR  44.8% | PF  1.35 | PnL $   46.17 | DD   8.9% | avgR +0.20 | peak 1.6R → give 1.4R | eq $1057  [costs gross=$    +90 comm=$ 34.46 swap=$  -9.58]
  NETH25.r     |   69 trades | WR  59.4% | PF  0.71 | PnL $  -72.94 | DD   8.3% | avgR -0.06 | peak 1.2R → give 1.3R | eq $930  [costs gross=$    -67 comm=$  5.07 swap=$  -1.30]
  SWI20.r      |   54 trades | WR  75.9% | PF  2.98 | PnL $  240.68 | DD   3.5% | avgR +0.35 | peak 1.5R → give 1.1R | eq $1241  [costs gross=$   +241 comm=$  0.23 swap=$  -0.32]
  LTCUSD       |    8 trades | WR   0.0% | PF  0.00 | PnL $  -87.92 | DD   8.8% | avgR -1.89 | peak 0.2R → give 2.5R | eq $920  [costs gross=$    -84 comm=$  3.44 swap=$  -0.06]
  SOLUSD       |   37 trades | WR  40.5% | PF  0.64 | PnL $  -59.36 | DD   9.1% | avgR -0.15 | peak 1.2R → give 1.4R | eq $952  [costs gross=$    -46 comm=$ 12.14 swap=$  -1.61]
  XRPUSD       |   78 trades | WR  48.7% | PF  2.08 | PnL $  482.37 | DD   8.1% | avgR +0.72 | peak 2.1R → give 1.4R | eq $1484  [costs gross=$   +510 comm=$ 24.74 swap=$  -2.66]
  ADAUSD       |    7 trades | WR   0.0% | PF  0.00 | PnL $  -81.04 | DD   8.1% | avgR -2.01 | peak 0.0R → give 0.0R | eq $920  [costs gross=$    -76 comm=$  5.24 swap=$  +0.00]
  DOGUSD       |   10 trades | WR  10.0% | PF  0.03 | PnL $  -88.87 | DD   8.9% | avgR -1.18 | peak 0.6R → give 1.8R | eq $920  [costs gross=$    -64 comm=$ 23.72 swap=$  -1.23]
  USOUSD       |  175 trades | WR  70.9% | PF  4.71 | PnL $ 3730.56 | DD   7.4% | avgR +1.06 | peak 2.2R → give 1.2R | eq $4731  [costs gross=$  +3749 comm=$ 15.60 swap=$  -3.06]
  CL-OIL       |   82 trades | WR  64.6% | PF  4.63 | PnL $ 1399.67 | DD   6.7% | avgR +1.16 | peak 2.3R → give 1.2R | eq $2400  [costs gross=$  +1407 comm=$  5.90 swap=$  -1.13]
  GAS-Cr       |   69 trades | WR  65.2% | PF  3.35 | PnL $  849.47 | DD   3.9% | avgR +0.87 | peak 2.2R → give 1.3R | eq $1849  [costs gross=$   +881 comm=$ 24.98 swap=$  -6.30]

  TOTAL: 3291 trades | PnL $18334.38 | commission $401.83 | swap $-120.38
