
  [ML-GATE] Loaded 36 meta-label model(s); applies live veto threshold

======================================================================
  DRAGON V5 BACKTEST
  Symbols: ['EURUSD', 'GBPUSD', 'USDJPY', 'USDCAD', 'USDCHF', 'AUDUSD', 'NZDUSD', 'EURJPY', 'GBPJPY', 'AUDJPY', 'NZDJPY', 'CADJPY', 'CHFJPY', 'EURGBP', 'EURAUD', 'EURCHF', 'EURCAD', 'EURNZD', 'GBPAUD', 'GBPCHF', 'XAUUSD', 'XAGUSD', 'XPDUSD.r', 'XPTUSD.r', 'NAS100.r', 'SP500.r', 'GER40.r', 'JPN225ft', 'UK100.r', 'US2000.r', 'SPI200.r', 'BTCUSD', 'ETHUSD', 'BCHUSD', 'UKOUSD', 'COPPER-Cr', 'GBPCAD', 'GBPNZD', 'AUDCAD', 'AUDCHF', 'AUDNZD', 'NZDCAD', 'NZDCHF', 'CADCHF', 'FRA40.r', 'DJ30.r', 'EU50.r', 'HK50.r', 'CHINA50.r', 'NETH25.r', 'SWI20.r', 'LTCUSD', 'SOLUSD', 'XRPUSD', 'ADAUSD', 'DOGUSD', 'USOUSD', 'CL-OIL', 'NG-Cr', 'GAS-Cr']
  Period: 360 days
  Entry: Raw H1 score → 0-100 quality → regime threshold
  Trail: V5 tight locks + profit ratchet
======================================================================

  Cost overlays: slippage + commission + swap

  SWI20.r      |  212 trades | WR  74.1% | PF  3.31 | PnL $ 1628.94 | DD   7.0% | avgR +0.54 | peak 1.6R → give 1.1R | eq $2629  [costs gross=$  +1633 comm=$  1.62 swap=$  -2.41]
  LTCUSD       |   27 trades | WR  33.3% | PF  0.44 | PnL $  -85.97 | DD   8.6% | avgR -0.30 | peak 1.3R → give 1.7R | eq $920  [costs gross=$    -80 comm=$  4.82 swap=$  -0.67]
  SOLUSD       |   45 trades | WR  48.9% | PF  0.55 | PnL $  -83.66 | DD   8.5% | avgR -0.15 | peak 1.1R → give 1.3R | eq $921  [costs gross=$    -78 comm=$  5.43 swap=$  -0.62]
  XRPUSD       |   54 trades | WR  57.4% | PF  1.18 | PnL $   39.67 | DD   8.5% | avgR +0.07 | peak 1.5R → give 1.4R | eq $1046  [costs gross=$    +48 comm=$  7.17 swap=$  -0.71]
  ADAUSD       |   34 trades | WR  35.3% | PF  2.73 | PnL $  421.02 | DD   9.1% | avgR +1.02 | peak 2.4R → give 1.4R | eq $1438  [costs gross=$   +439 comm=$ 16.13 swap=$  -1.44]
  DOGUSD       |   23 trades | WR  34.8% | PF  0.82 | PnL $  -22.83 | DD   9.3% | avgR -0.15 | peak 1.3R → give 1.4R | eq $992  [costs gross=$     +2 comm=$ 23.25 swap=$  -1.46]
  USOUSD       |   39 trades | WR  61.5% | PF  0.57 | PnL $  -59.95 | DD   8.5% | avgR -0.12 | peak 1.2R → give 1.3R | eq $945  [costs gross=$    -55 comm=$  4.18 swap=$  -0.81]
  CL-OIL       |   15 trades | WR  33.3% | PF  0.08 | PnL $  -80.65 | DD   8.1% | avgR -0.72 | peak 0.6R → give 1.4R | eq $920  [costs gross=$    -79 comm=$  1.51 swap=$  -0.08]
  NG-Cr        |   39 trades | WR  53.8% | PF  0.78 | PnL $  -29.26 | DD   8.2% | avgR +0.10 | peak 1.5R → give 1.4R | eq $972  [costs gross=$     +5 comm=$ 28.89 swap=$  -5.82]
  GAS-Cr       |   43 trades | WR  48.8% | PF  1.39 | PnL $  102.89 | DD   9.0% | avgR +0.36 | peak 1.7R → give 1.4R | eq $1115  [costs gross=$   +132 comm=$ 24.86 swap=$  -4.18]

  TOTAL: 6307 trades | PnL $69335.79 | commission $1473.64 | swap $-551.53
